90,21,774,0.8,40
91,21,769,0.8,40.2
92,21,776,0.8,40.2
93,21,779,0.8,40.3
94,21,775,0.8,40.4
95,21,773,0.8,40.4
96,21,767,0.8,40.4
97,21,756,0.8,40.3
98,22,751,0.8,40.2
99,23,744,0.8,40
100,26,740,0.8,39.8
101,25,738,0.8,39.6
102,23,722,0.8,39.5
103,19,689,0.8,39.4
104,17,651,0.8,39.1
105,17,613,0.8,38.7
106,18,598,0.8,38.2
107,18,588,0.8,37.7
108,22,574,0.8,37.4
109,30,554,0.8,36.9
110,32,539,0.8,36.2
111,36,572,0.8,35.6
112,36,591,0.8,35.5
113,36,618,0.8,35.6
114,36,667,0.8,35.9
115,35,711,0.8,36.6
116,35,745,0.8,37.3
117,35,763,0.8,38.1
118,35,768,0.8,38.6
119,35,778,0.8,38.9
120,35,775,0.8,39.1
121,35,773,0.8,39.2
122,34,772,0.8,39.3
123,33,765,0.8,39.3
124,31,764,0.8,39.3
125,29,758,0.8,39.4
126,29,746,0.8,39.4
127,28,738,0.8,39.3
128,30,723,0.8,39.2
129,30,713,0.8,39
130,29,682,0.8,38.8
131,26,649,0.8,38.4
132,25,630,0.8,38
133,15,619,0.8,37.7
134,11,616,0.8,37.8
135,7,614,0.8,37.9
136,6,619,0.8,38.1
137,6,614,0.8,38.3
138,6,589,0.8,38.4
139,6,590,0.8,38.2
140,6,602,0.8,38.1
141,6,626,0.8,38.1
142,6,645,0.8,38.4
143,6,668,0.8,38.7
144,6,702,0.8,39.1
145,6,730,0.8,39.6
146,6,775,0.8,40.1
147,6,797,0.8,40.8
148,6,802,0.8,41.4
149,6,797,0.8,41.7
150,6,792,0.8,41.8
151,6,783,0.8,41.8
152,5,776,0.8,41.7
153,4,769,0.8,41.7
154,1,762,0.8,41.6
155,0,743,0.8,41.6
156,0,719,0.8,41.5
157,0,690,0.8,41.2
158,0,648,0.8,40.8
159,0,616,0.8,40.1
160,0,580,0.8,39.5
161,0,567,0.8,38.9
162,0,588,0.8,38.4
163,0,604,0.8,38.4
164,0,618,0.8,38.6
165,0,607,0.8,38.8
166,0,588,0.8,38.8
167,0,596,0.8,38.6
168,0,598,0.8,38.6
169,0,594,0.8,38.6
170,0,620,0.8,38.5
171,0,639,0.8,38.8
172,0,671,0.8,39.1
173,0,718,0.8,39.5
174,0,746,0.8,40.2
175,0,765,0.8,40.8
176,0,785,0.8,41.3
177,0,798,0.8,41.7
178,0,803,0.8,42.1
179,0,795,0.8,42.3
180,0,789,0.8,42.3
181,0,784,0.8,42.3
182,0,783,0.8,42.2
183,0,776,0.8,42.2
184,0,755,0.8,42.1
185,0,725,0.8,41.8
186,0,698,0.8,41.4
187,0,658,0.8,41
188,0,609,0.8,40.3
189,0,568,0.8,39.6
190,0,566,0.8,38.8
191,0,578,0.8,38.4
192,0,600,0.8,38.3
193,0,620,0.8,38.5
194,0,631,0.8,38.7
195,0,636,0.8,39
196,0,627,0.8,39.1
197,0,609,0.8,39.1
198,0,597,0.8,39
199,0,622,0.8,38.8
200,0,650,0.8,38.9
201,0,678,0.8,39.2
202,0,710,0.8,39.7
203,0,753,0.8,40.2
204,0,771,0.8,40.9
205,0,789,0.8,41.4
206,0,800,0.8,41.8
207,0,799,0.8,42.1
208,0,798,0.8,42.3
209,0,794,0.8,42.3
210,0,785,0.8,42.3
211,0,774,0.8,42.2
212,0,760,0.8,42.1
213,0,752,0.8,41.9
214,0,725,0.8,41.7
215,0,693,0.8,41.4
216,0,653,0.8,40.9
217,0,625,0.8,40.3
218,0,596,0.8,39.7
219,0,553,0.8,39.1
220,0,534,0.8,38.4
221,0,535,0.8,37.9
222,0,572,0.8,37.6
223,0,600,0.8,37.9
224,0,610,0.8,38.2
225,0,641,0.8,38.5
226,0,647,0.8,39
227,0,635,0.8,39.2
228,0,639,0.8,39.3
229,0,648,0.8,39.3
230,0,662,0.8,39.4
231,0,703,0.8,39.6
232,0,753,0.8,40.1
233,0,780,0.8,40.8
234,0,800,0.8,41.4
235,0,810,0.8,41.9
236,0,812,0.8,42.3
237,0,810,0.8,42.5
238,0,804,0.8,42.6
239,0,799,0.8,42.5
240,0,789,0.8,42.5
241,0,767,0.8,42.4
242,0,733,0.8,42.1
243,0,720,0.8,41.6
244,0,705,0.8,41.3
245,0,684,0.8,40.9
246,0,644,0.8,40.6
247,0,602,0.8,40
248,0,579,0.8,39.3
249,0,545,0.8,38.8
250,0,519,0.8,38.2
251,0,524,0.8,37.6
252,0,563,0.8,37.4
253,0,575,0.8,37.7
254,0,595,0.8,37.9
255,0,627,0.8,38.2
256,0,638,0.8,38.7
257,0,633,0.8,39
258,0,645,0.8,39.1
259,0,661,0.8,39.3
260,0,682,0.8,39.5
261,0,705,0.8,39.9
262,0,742,0.8,40.2
263,0,775,0.8,40.8
264,0,803,0.8,41.4
265,0,808,0.8,41.9
266,0,808,0.8,42.3
267,0,806,0.8,42.4
268,0,797,0.8,42.5
269,0,788,0.8,42.4
270,0,780,0.8,42.3
271,0,764,0.8,42.2
272,0,744,0.8,42
273,0,709,0.8,41.7
274,0,683,0.8,41.2
275,0,649,0.8,40.7
276,0,604,0.8,40.1
277,0,569,0.8,39.4
278,0,559,0.8,38.7
279,0,532,0.8,38.3
280,0,532,0.8,37.8
281,0,570,0.8,37.6
282,0,601,0.8,37.8
283,0,621,0.8,38.2
284,0,652,0.8,38.6
285,0,685,0.8,39.1
286,0,698,0.8,39.7
287,0,699,0.8,40.1
288,0,691,0.8,40.3
289,0,689,0.8,40.3
290,0,712,0.8,40.3
291,0,738,0.8,40.5
292,0,773,0.8,40.9
293,0,797,0.8,41.4
294,0,797,0.8,41.9
295,0,797,0.8,42.1
296,0,798,0.8,42.3
297,0,796,0.8,42.3
298,0,789,0.8,42.3
299,0,782,0.8,42.3
300,0,770,0.8,42.2
301,0,755,0.8,42
302,0,725,0.8,41.8
303,0,687,0.8,41.4
304,0,651,0.8,40.8
305,0,592,0.8,40.2
306,0,551,0.8,39.3
307,0,516,0.8,38.5
308,0,504,0.8,37.8
309,0,497,0.8,37.3
310,0,517,0.8,37
311,0,547,0.8,37
312,0,567,0.8,37.3
313,0,597,0.8,37.6
314,0,633,0.8,38.1
315,0,658,0.8,38.7
316,0,681,0.8,39.2
317,0,683,0.8,39.7
318,0,691,0.8,39.9
319,0,723,0.8,40.1
320,0,733,0.8,40.6
321,0,756,0.8,40.9
322,0,782,0.8,41.2
323,0,796,0.8,41.7
324,0,805,0.8,42
325,0,806,0.8,42.3
326,0,807,0.8,42.4
327,0,805,0.8,42.5
328,0,799,0.8,42.5
329,0,784,0.8,42.5
330,0,760,0.8,42.3
331,0,736,0.8,42
332,0,705,0.8,41.6
333,0,659,0.8,41.1
334,0,608,0.8,40.4
335,0,550,0.8,39.6
336,0,514,0.8,38.6
337,0,509,0.8,37.8
338,0,518,0.8,37.3
339,0,515,0.8,37.2
340,0,532,0.8,37.1
341,0,544,0.8,37.2
342,0,569,0.8,37.4
343,0,612,0.8,37.7
344,0,665,0.8,38.3
345,0,701,0.8,39.1
346,0,711,0.8,39.8
347,0,705,0.8,40.3
348,0,720,0.8,40.4
349,0,750,0.8,40.7
350,0,770,0.8,41.1
351,0,785,0.8,41.5
352,0,803,0.8,41.8
353,0,809,0.8,42.2
354,0,809,0.8,42.4
355,0,807,0.8,42.5
356,0,801,0.8,42.5
357,0,799,0.8,42.5
358,0,795,0.8,42.5
359,0,789,0.8,42.4
360,0,772,0.8,42.3
361,0,734,0.8,42.1
362,0,682,0.8,41.6
363,0,639,0.8,40.9
364,0,590,0.8,40.1
365,0,557,0.8,39.3
366,0,537,0.8,38.5
367,0,503,0.8,38
368,0,481,0.8,37.4
369,0,496,0.8,36.9
370,0,553,0.8,36.7
371,0,581,0.8,37.2
372,0,619,0.8,37.7
373,0,647,0.8,38.4
374,0,667,0.8,38.9
375,0,686,0.8,39.4
376,0,703,0.8,39.8
377,0,726,0.8,40.2
378,0,757,0.8,40.6
379,0,773,0.8,41.1
380,0,792,0.8,41.5
381,0,805,0.8,41.9
382,0,811,0.8,42.2
383,0,814,0.8,42.4
384,0,815,0.8,42.6
385,0,814,0.8,42.6
386,0,811,0.8,42.7
387,0,811,0.8,42.7
388,0,799,0.8,42.7
389,0,777,0.8,42.5
390,0,756,0.8,42.3
391,0,720,0.8,41.9
392,0,678,0.8,41.4
393,0,625,0.8,40.8
394,0,552,0.8,39.9
395,0,492,0.8,38.8
396,0,469,0.8,37.7
397,0,434,0.8,36.9
398,0,429,0.8,36.2
399,0,444,0.8,35.8
400,0,463,0.8,35.7
401,0,517,0.8,35.8
402,0,582,0.8,36.4
403,0,644,0.8,37.4
404,0,684,0.8,38.4
405,0,694,0.8,39.3
406,0,727,0.8,39.9
407,0,755,0.8,40.5
408,0,778,0.8,41
409,0,804,0.8,41.5
410,0,815,0.8,42
411,0,815,0.8,42.4
412,0,814,0.8,42.5
413,0,812,0.8,42.6
414,0,816,0.8,42.6
415,0,815,0.8,42.7
416,0,816,0.8,42.7
417,0,814,0.8,42.7
418,0,799,0.8,42.7
419,0,780,0.8,42.6
420,0,758,0.8,42.3
421,0,733,0.8,42
422,0,692,0.8,41.6
423,0,654,0.8,41
424,0,631,0.8,40.3
425,0,580,0.8,39.8
426,0,506,0.8,39
427,0,455,0.8,37.9
428,0,419,0.8,36.9
429,0,428,0.8,36
430,0,471,0.8,35.7
431,0,511,0.8,35.9
432,0,571,0.8,36.4
433,0,633,0.8,37.2
434,0,681,0.8,38.2
435,0,720,0.8,39.2
436,0,746,0.8,40.1
437,0,781,0.8,40.7
438,0,797,0.8,41.4
439,0,807,0.8,41.9
440,0,814,0.8,42.2
441,0,812,0.8,42.5
442,0,815,0.8,42.6
443,0,815,0.8,42.6
444,0,817,0.8,42.7
445,0,816,0.8,42.7
446,0,810,0.8,42.7
447,0,800,0.8,42.7
448,0,784,0.8,42.6
449,0,760,0.8,42.3
450,0,737,0.8,42
451,0,700,0.8,41.6
452,0,686,0.8,41.1
453,0,646,0.8,40.7
454,0,618,0.8,40.1
455,0,574,0.8,39.5
456,0,505,0.8,38.8
457,0,448,0.8,37.8
458,0,437,0.8,36.8
459,0,443,0.8,36.1
460,0,464,0.8,35.9
461,0,483,0.8,35.9
462,0,537,0.8,36.2
463,0,589,0.8,36.8
464,0,650,0.8,37.6
465,0,701,0.8,38.6
466,0,744,0.8,39.6
467,0,786,0.8,40.5
468,0,802,0.8,41.3
469,0,806,0.8,41.9
470,0,813,0.8,42.2
471,0,810,0.8,42.5
472,0,808,0.8,42.5
473,0,809,0.8,42.6
474,0,806,0.8,42.6
475,0,805,0.8,42.6
476,0,802,0.8,42.6
477,0,791,0.8,42.5
478,0,776,0.8,42.4
479,0,757,0.8,42.2
480,0,725,0.8,41.9
481,0,704,0.8,41.5
482,0,668,0.8,41
483,0,626,0.8,40.5
484,0,587,0.8,39.8
485,0,559,0.8,39.1
486,0,535,0.8,38.5
487,0,512,0.8,37.9
488,0,496,0.8,37.4
489,0,499,0.8,37
490,0,526,0.8,36.9
491,0,555,0.8,37
492,0,595,0.8,37.4
493,0,640,0.8,38
494,0,681,0.8,38.7
495,0,722,0.8,39.4
496,0,762,0.8,40.2
497,0,790,0.8,40.9
498,0,820,0.8,41.6
499,0,827,0.8,42.2
500,0,825,0.8,42.6
501,0,823,0.8,42.7
502,0,816,0.8,42.8
503,0,811,0.8,42.8
504,0,808,0.8,42.7
505,0,805,0.8,42.7
506,0,799,0.8,42.6
507,0,777,0.8,42.5
508,0,762,0.8,42.3
509,0,746,0.8,42
510,0,725,0.8,41.7
511,0,688,0.8,41.3
512,0,632,0.8,40.8
513,0,590,0.8,40
514,0,546,0.8,39.2
515,0,499,0.8,38.4
516,0,467,0.8,37.5
517,0,458,0.8,36.8
518,0,459,0.8,36.4
519,0,469,0.8,36.1
520,0,507,0.8,36.1
521,0,572,0.8,36.5
522,0,631,0.8,37.3
523,0,664,0.8,38.2
524,0,708,0.8,39
525,0,744,0.8,39.9
526,0,773,0.8,40.6
527,0,799,0.8,41.3
528,0,811,0.8,41.8
529,0,816,0.8,42.2
530,0,816,0.8,42.5
531,0,815,0.8,42.6
532,0,815,0.8,42.7
533,0,809,0.8,42.7
534,0,795,0.8,42.7
535,0,789,0.8,42.5
536,0,784,0.8,42.4
537,0,778,0.8,42.2
538,0,757,0.8,42.1
539,0,735,0.8,41.9
540,0,708,0.8,41.5
541,0,661,0.8,41.1
542,0,630,0.8,40.4
543,0,596,0.8,39.8
544,0,561,0.8,39.2
545,0,509,0.8,38.5
546,0,452,0.8,37.7
547,0,417,0.8,36.7
548,0,436,0.8,35.9
549,0,450,0.8,35.7
550,0,477,0.8,35.7
551,0,523,0.8,36
552,0,579,0.8,36.6
553,0,653,0.8,37.4
554,0,726,0.8,38.5
555,0,781,0.8,39.8
556,0,804,0.8,40.9
557,0,816,0.8,41.7
558,0,818,0.8,42.2
559,0,819,0.8,42.5
560,0,819,0.8,42.7
561,0,818,0.8,42.7
562,0,811,0.8,42.8
563,0,806,0.8,42.7
564,0,803,0.8,42.6
565,0,796,0.8,42.6
566,0,786,0.8,42.5
567,0,769,0.8,42.3
568,0,747,0.8,42.1
569,0,719,0.8,41.8
570,0,693,0.8,41.3
571,0,666,0.8,40.9
572,0,635,0.8,40.4
573,0,588,0.8,39.8
574,0,573,0.8,39.1
575,0,540,0.8,38.6
576,0,529,0.8,38
577,0,492,0.8,37.6
578,0,459,0.8,37.1
579,0,439,0.8,36.5
580,0,454,0.8,36
581,0,505,0.8,35.9
582,0,566,0.8,36.4
583,0,629,0.8,37.2
584,0,700,0.8,38.2
585,0,769,0.8,39.3
586,0,810,0.8,40.6
587,0,824,0.8,41.6
588,0,827,0.8,42.3
589,0,828,0.8,42.6
590,0,827,0.8,42.8
591,0,824,0.8,42.9
592,0,819,0.8,42.9
593,0,812,0.8,42.8
594,0,802,0.8,42.8
595,0,793,0.8,42.6
596,0,774,0.8,42.5
597,0,765,0.8,42.2
598,0,734,0.8,42
599,0,705,0.8,41.6
600,0,667,0.8,41.1
601,0,619,0.8,40.5
602,0,589,0.8,39.7
603,0,559,0.8,39.1
604,0,532,0.8,38.5
605,0,495,0.8,37.9
606,0,511,0.8,37.2
607,0,521,0.8,37.1
608,0,505,0.8,37.1
609,0,496,0.8,36.9
610,0,495,0.8,36.8
611,0,521,0.8,36.7
612,0,567,0.8,36.9
613,0,643,0.8,37.4
614,0,721,0.8,38.4
615,0,780,0.8,39.7
616,0,815,0.8,40.9
617,0,822,0.8,41.8
618,0,822,0.8,42.3
619,0,820,0.8,42.6
620,0,818,0.8,42.7
621,0,812,0.8,42.7
622,0,807,0.8,42.7
623,0,802,0.8,42.6
624,0,796,0.8,42.6
625,0,794,0.8,42.5
626,0,789,0.8,42.4
627,0,780,0.8,42.3
628,0,764,0.8,42.2
629,0,744,0.8,42
630,0,692,0.8,41.7
631,0,629,0.8,41
632,0,569,0.8,40.1
633,0,523,0.8,39.1
634,0,495,0.8,38.1
635,0,494,0.8,37.4
636,0,486,0.8,37
637,0,480,0.8,36.7
638,0,471,0.8,36.5
639,0,474,0.8,36.3
640,0,476,0.8,36.3
641,0,514,0.8,36.3
642,0,585,0.8,36.6
643,0,654,0.8,37.5
644,0,717,0.8,38.6
645,0,764,0.8,39.7
646,0,801,0.8,40.7
647,0,826,0.8,41.6
648,0,827,0.8,42.3
649,0,825,0.8,42.6
650,0,823,0.8,42.8
651,0,817,0.8,42.8
652,0,806,0.8,42.8
653,0,804,0.8,42.7
654,0,800,0.8,42.6
655,0,797,0.8,42.5
656,0,790,0.8,42.4
657,0,783,0.8,42.3
658,0,769,0.8,42.2
659,0,741,0.8,42
660,0,703,0.8,41.7
661,0,670,0.8,41.1
662,0,610,0.8,40.5
663,0,556,0.8,39.7
664,0,517,0.8,38.7
665,0,496,0.8,37.9
666,0,487,0.8,37.3
667,0,467,0.8,36.9
668,0,486,0.8,36.5
669,0,502,0.8,36.5
670,0,529,0.8,36.6
671,0,577,0.8,36.9
672,0,626,0.8,37.6
673,0,687,0.8,38.3
674,0,743,0.8,39.3
675,0,784,0.8,40.3
676,0,801,0.8,41.2
677,0,812,0.8,41.8
678,0,820,0.8,42.3
679,0,821,0.8,42.5
680,0,820,0.8,42.7
681,0,814,0.8,42.8
682,0,810,0.8,42.7
683,0,801,0.8,42.7
684,0,790,0.8,42.6
685,0,779,0.8,42.4
686,0,768,0.8,42.2
687,0,758,0.8,42
688,0,740,0.8,41.8
689,0,727,0.8,41.6
690,0,699,0.8,41.3
691,0,664,0.8,40.9
692,0,612,0.8,40.4
693,0,563,0.8,39.6
694,0,532,0.8,38.8
695,0,494,0.8,38
696,0,454,0.8,37.3
697,0,436,0.8,36.6
698,0,425,0.8,36
699,0,456,0.8,35.7
700,0,520,0.8,35.8
701,0,588,0.8,36.4
702,0,661,0.8,37.4
703,0,710,0.8,38.6
704,0,746,0.8,39.7
705,0,789,0.8,40.5
706,0,814,0.8,41.4
707,0,824,0.8,42
708,0,825,0.8,42.5
709,0,823,0.8,42.7
710,0,823,0.8,42.8
711,0,824,0.8,42.8
712,0,822,0.8,42.9
713,0,815,0.8,42.9
714,0,795,0.8,42.8
715,0,783,0.8,42.6
716,0,777,0.8,42.3
717,0,752,0.8,42.2
718,0,721,0.8,41.8
719,0,696,0.8,41.4
720,0,675,0.8,40.9
721,0,650,0.8,40.5
722,0,627,0.8,40
723,0,599,0.8,39.6
724,0,531,0.8,39.1
725,0,479,0.8,38.2
726,0,422,0.8,37.2
727,0,382,0.8,36.2
728,0,399,0.8,35.3
729,0,402,0.8,35.1
730,0,434,0.8,34.9
731,0,527,0.8,35.2
732,0,635,0.8,36.2
733,0,717,0.8,37.7
734,0,792,0.8,39.3
735,0,817,0.8,40.8
736,0,827,0.8,41.8
737,0,827,0.8,42.4
738,0,827,0.8,42.7
739,0,826,0.8,42.8
740,0,819,0.8,42.9
741,0,815,0.8,42.8
742,0,809,0.8,42.8
743,0,802,0.8,42.7
744,0,796,0.8,42.6
745,0,789,0.8,42.5
746,0,769,0.8,42.4
747,0,758,0.8,42.1
748,0,737,0.8,41.9
749,0,720,0.8,41.6
750,0,706,0.8,41.2
751,0,696,0.8,40.9
752,0,661,0.8,40.7
753,0,659,0.8,40.2
754,0,634,0.8,40
755,0,561,0.8,39.6
756,0,480,0.8,38.7
757,0,416,0.8,37.5
758,0,366,0.8,36.3
759,0,378,0.8,35.2
760,0,424,0.8,34.8
761,0,492,0.8,35
762,0,551,0.8,35.8
763,0,621,0.8,36.7
764,0,718,0.8,37.9
765,0,769,0.8,39.4
766,0,801,0.8,40.6
767,0,820,0.8,41.5
768,0,823,0.8,42.2
769,0,822,0.8,42.5
770,0,817,0.8,42.7
771,0,808,0.8,42.7
772,0,795,0.8,42.7
773,0,790,0.8,42.5
774,0,774,0.8,42.4
775,0,764,0.8,42.2
776,0,751,0.8,42
777,0,727,0.8,41.7
778,0,712,0.8,41.4
779,0,690,0.8,41.1
780,0,681,0.8,40.7
781,0,685,0.8,40.4
782,0,683,0.8,40.3
783,0,657,0.8,40.3
784,0,622,0.8,40
785,0,594,0.8,39.5
786,0,558,0.8,39
787,0,529,0.8,38.4
788,0,476,0.8,37.8
789,0,477,0.8,37
790,0,491,0.8,36.7
791,0,498,0.8,36.6
792,0,541,0.8,36.6
793,0,599,0.8,37.1
794,0,669,0.8,37.8
795,0,714,0.8,38.9
796,0,763,0.8,39.8
797,0,810,0.8,40.8
798,0,830,0.8,41.7
799,0,825,0.8,42.4
800,0,820,0.8,42.6
801,0,811,0.8,42.7
802,0,802,0.8,42.7
803,0,790,0.8,42.6
804,0,777,0.8,42.4
805,0,758,0.8,42.2
806,0,735,0.8,41.9
807,0,720,0.8,41.6
808,0,703,0.8,41.2
809,0,673,0.8,40.9
810,0,663,0.8,40.5
811,0,669,0.8,40.1
812,0,676,0.8,40
813,0,667,0.8,40.1
814,0,633,0.8,40
815,0,614,0.8,39.6
816,0,595,0.8,39.2
817,0,576,0.8,38.9
818,0,552,0.8,38.5
819,0,552,0.8,38.1
820,0,550,0.8,37.9
821,0,543,0.8,37.8
822,0,538,0.8,37.7
823,0,564,0.8,37.5
824,0,609,0.8,37.7
825,0,676,0.8,38.3
826,0,727,0.8,39.2
827,0,783,0.8,40.1
828,0,807,0.8,41.1
829,0,818,0.8,41.8
830,0,820,0.8,42.3
831,0,815,0.8,42.6
832,0,806,0.8,42.6
833,0,796,0.8,42.6
834,0,777,0.8,42.5
835,0,756,0.8,42.2
836,0,721,0.8,41.9
837,0,686,0.8,41.4
838,0,654,0.8,40.8
839,0,646,0.8,40.2
840,0,649,0.8,39.9
841,0,636,0.8,39.7
842,0,630,0.8,39.5
843,0,615,0.8,39.3
844,0,617,0.8,39.1
845,0,623,0.8,39
846,0,612,0.8,39
847,0,609,0.8,38.9
848,0,625,0.8,38.9
849,0,617,0.8,39
850,0,620,0.8,39
851,0,596,0.8,39
852,0,591,0.8,38.8
853,0,613,0.8,38.6
854,0,640,0.8,38.7
855,0,679,0.8,39.1
856,0,724,0.8,39.6
857,0,762,0.8,40.3
858,0,796,0.8,41
859,0,812,0.8,41.7
860,0,823,0.8,42.2
861,0,820,0.8,42.5
862,0,815,0.8,42.7
863,0,801,0.8,42.7
864,0,784,0.8,42.6
865,0,761,0.8,42.4
866,0,738,0.8,42
867,0,706,0.8,41.6
868,0,666,0.8,41.1
869,0,652,0.8,40.5
870,0,650,0.8,40.1
871,0,651,0.8,39.8
872,0,643,0.8,39.7
873,0,627,0.8,39.6
874,0,625,0.8,39.4
875,0,619,0.8,39.2
876,0,616,0.8,39.1
877,0,612,0.8,39
878,0,611,0.8,38.9
879,0,614,0.8,38.9
880,0,611,0.8,38.9
881,0,614,0.8,38.9
882,0,618,0.8,38.9
883,0,640,0.8,38.9
884,0,667,0.8,39.1
885,0,694,0.8,39.5
886,0,727,0.8,40
887,0,764,0.8,40.5
888,0,785,0.8,41.1
889,0,802,0.8,41.6
890,0,814,0.8,42.1
891,0,815,0.8,42.4
892,0,808,0.8,42.6
893,0,783,0.8,42.6
894,0,755,0.8,42.3
895,0,723,0.8,42
896,0,687,0.8,41.5
897,0,660,0.8,40.9
898,0,621,0.8,40.3
899,0,596,0.8,39.7
900,0,578,0.8,39.1
901,0,569,0.8,38.6
902,0,554,0.8,38.3
903,0,543,0.8,38
904,0,545,0.8,37.8
905,0,551,0.8,37.7
906,0,575,0.8,37.7
907,0,595,0.8,37.9
908,0,597,0.8,38.2
909,0,592,0.8,38.4
910,0,583,0.8,38.4
911,0,594,0.8,38.4
912,0,623,0.8,38.4
913,0,646,0.8,38.7
914,0,649,0.8,39.1
915,0,665,0.8,39.3
916,0,697,0.8,39.6
917,0,736,0.8,40
918,0,773,0.8,40.6
919,0,807,0.8,41.3
920,0,818,0.8,41.9
921,0,821,0.8,42.4
922,0,815,0.8,42.6
923,0,805,0.8,42.7
924,0,785,0.8,42.6
925,0,770,0.8,42.4
926,0,752,0.8,42.1
927,0,727,0.8,41.8
928,0,702,0.8,41.4
929,0,657,0.8,41
930,0,620,0.8,40.4
931,0,576,0.8,39.7
932,0,541,0.8,38.9
933,0,514,0.8,38.2
934,0,517,0.8,37.6
935,0,526,0.8,37.3
936,0,529,0.8,37.3
937,0,535,0.8,37.3
938,0,574,0.8,37.3
939,0,612,0.8,37.7
940,0,638,0.8,38.3
941,0,627,0.8,38.8
942,0,612,0.8,39
943,0,615,0.8,38.9
944,0,620,0.8,38.9
945,0,641,0.8,39
946,0,681,0.8,39.2
947,0,712,0.8,39.7
948,0,739,0.8,40.2
949,0,760,0.8,40.7
950,0,774,0.8,41.2
951,0,788,0.8,41.6
952,0,805,0.8,41.9
953,0,810,0.8,42.2
954,0,804,0.8,42.4
955,0,786,0.8,42.5
956,0,769,0.8,42.3
957,0,750,0.8,42.1
958,0,729,0.8,41.8
959,0,697,0.8,41.4
960,0,663,0.8,41
961,0,633,0.8,40.4
962,0,600,0.8,39.8
963,0,576,0.8,39.2
964,0,548,0.8,38.7
965,0,536,0.8,38.2
966,0,544,0.8,37.8
967,0,555,0.8,37.7
968,0,594,0.8,37.7
969,0,630,0.8,38.1
970,0,646,0.8,38.6
971,0,653,0.8,39.1
972,0,664,0.8,39.4
973,0,660,0.8,39.6
974,0,667,0.8,39.7
975,0,678,0.8,39.8
976,0,688,0.8,39.9
977,0,721,0.8,40.1
978,0,741,0.8,40.5
979,0,768,0.8,40.9
980,0,806,0.8,41.4
981,0,817,0.8,42
982,0,818,0.8,42.4
983,0,811,0.8,42.6
984,0,798,0.8,42.6
985,0,778,0.8,42.5
986,0,750,0.8,42.3
987,0,720,0.8,41.9
988,0,681,0.8,41.4
989,0,660,0.8,40.8
990,0,644,0.8,40.3
991,0,629,0.8,39.9
992,0,589,0.8,39.5
993,0,572,0.8,39
994,0,558,0.8,38.5
995,0,582,0.8,38.2
996,0,580,0.8,38.2
997,0,611,0.8,38.2
998,0,669,0.8,38.5
999,0,694,0.8,39.2
1000,0,702,0.8,39.8
1001,0,685,0.8,40.2
1002,0,672,0.8,40.2
1003,0,665,0.8,40.1
1004,0,652,0.8,40
1005,0,671,0.8,39.8
1006,0,698,0.8,39.9
1007,0,743,0.8,40.2
1008,0,783,0.8,40.8
1009,0,811,0.8,41.4
1010,0,827,0.8,42
